ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11029002,JA361021,07/08/2017 10:00:00 AM,019XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,131,1,3,33,11,1177062,1890950,2017,02/10/2018 03:50:01 PM,41.85610665,-87.62557162,"(41.856106646, -87.625571623)"
11029012,JA360934,07/01/2017 12:00:00 PM,089XX S UNION AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2223,22,21,71,11,1173203,1845718,2017,02/10/2018 03:50:01 PM,41.73207166,-87.64107291,"(41.732071661, -87.641072906)"
11029016,JA361055,07/15/2017 12:00:00 PM,0000X E 57TH ST,820,THEFT,FALSE,FALSE,232,2,20,40,6,1177894,1867253,2017,02/10/2018 03:50:01 PM,41.79106129,-87.62323667,"(41.791061286, -87.623236671)"
2971750,HJ664051,09/30/2003 10:00:00 PM,016XX W OGDEN AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1211,12,2,28,14,1165667,1899765,2003,02/28/2018 03:56:25 PM,41.88054589,-87.66714574,"(41.880545892, -87.667145736)"
2971751,HJ626288,09/13/2003 12:23:47 AM,050XX S DR MARTIN LUTHER KING JR DR,2027,NARCOTICS,TRUE,FALSE,223,2,3,38,18,1179716,1871728,2003,02/28/2018 03:56:25 PM,41.8032996,-87.61641901,"(41.8032996, -87.616419012)"
2971754,HJ663840,09/30/2003 08:10:00 PM,050XX N DAMEN AVE,470,PUBLIC PEACE VIOLATION,TRUE,FALSE,2032,20,47,4,24,1162089,1933661,2003,02/28/2018 03:56:25 PM,41.97363416,-87.67933449,"(41.973634162, -87.679334486)"
2971755,HJ665652,10/01/2003 06:10:00 PM,037XX S WOOD ST,486,BATTERY,TRUE,TRUE,922,9,11,59,08B,1164967,1879829,2003,02/28/2018 03:56:25 PM,41.82585451,-87.67028132,"(41.825854507, -87.670281319)"
2971756,HJ664902,10/01/2003 12:00:00 PM,0000X W 79TH ST,1210,DECEPTIVE PRACTICE,TRUE,FALSE,623,6,6,44,11,1177483,1852629,2003,02/28/2018 03:56:25 PM,41.75094076,-87.62518522,"(41.750940757, -87.625185222)"
2971757,HJ629928,09/14/2003 08:15:00 PM,089XX S COTTAGE GROVE AVE,1811,NARCOTICS,TRUE,FALSE,633,6,8,44,18,1183123,1845996,2003,02/28/2018 03:56:25 PM,41.73260984,-87.60472349,"(41.732609836, -87.604723492)"
2971758,HJ628246,09/13/2003 11:45:00 PM,046XX W FULLERTON AVE,2027,NARCOTICS,TRUE,FALSE,2521,25,31,19,18,1145162,1915559,2003,02/28/2018 03:56:25 PM,41.92429844,-87.742039,"(41.924298436, -87.742039)"
2971761,HJ658761,09/28/2003 12:14:30 PM,012XX W 92ND ST,502P,OTHER OFFENSE,TRUE,FALSE,2222,22,21,73,26,1169501,1843766,2003,02/28/2018 03:56:25 PM,41.726796,-87.65469125,"(41.726795995, -87.654691247)"
2971762,HJ664667,09/29/2003 03:00:00 PM,033XX S ARCHER AVE,560,ASSAULT,TRUE,FALSE,922,9,11,59,08A,1164079,1882409,2003,02/28/2018 03:56:25 PM,41.83295307,-87.67346648,"(41.832953065, -87.673466484)"
11029129,JA361175,04/08/2015 12:00:00 AM,020XX W DIVISION ST,860,THEFT,FALSE,FALSE,1212,12,1,24,6,,,2015,07/27/2017 03:47:52 PM,,,
2971763,HJ623077,09/11/2003 03:28:00 PM,044XX W JACKSON BLVD,2024,NARCOTICS,TRUE,FALSE,1131,11,24,26,18,1146868,1898318,2003,02/28/2018 03:56:25 PM,41.87695484,-87.73621133,"(41.876954843, -87.736211329)"
2971764,HJ664167,10/01/2003 12:04:00 AM,005XX E 37TH PL,460,BATTERY,FALSE,FALSE,212,2,4,35,08B,1180595,1880233,2003,02/28/2018 03:56:25 PM,41.82661784,-87.61293384,"(41.826617835, -87.61293384)"
2971766,HJ664923,09/17/2003 04:00:00 PM,077XX S PEORIA ST,810,THEFT,TRUE,FALSE,621,6,17,71,6,1171650,1853431,2003,02/28/2018 03:56:25 PM,41.7532713,-87.64653667,"(41.753271303, -87.64653667)"
2971768,HJ605994,09/03/2003 09:28:00 PM,057XX W THOMAS ST,1811,NARCOTICS,TRUE,FALSE,1511,15,29,25,18,1137979,1906756,2003,02/28/2018 03:56:25 PM,41.90027486,-87.76864566,"(41.90027486, -87.768645661)"
2971769,HJ664731,10/01/2003 08:35:00 AM,058XX W RICE ST,560,ASSAULT,FALSE,FALSE,1511,15,29,25,08A,1137381,1905078,2003,02/28/2018 03:56:25 PM,41.895681,-87.77088258,"(41.895680999, -87.770882578)"
2971771,HJ656470,09/27/2003 04:00:00 AM,008XX N MOHAWK ST,1310,CRIMINAL DAMAGE,FALSE,TRUE,1823,18,27,8,14,1172685,1906052,2003,02/28/2018 03:56:25 PM,41.89764543,-87.64119027,"(41.897645425, -87.641190269)"
2971772,HJ665245,10/01/2003 02:40:00 PM,017XX W 36TH ST,460,BATTERY,FALSE,FALSE,922,9,11,59,08B,1165189,1880842,2003,02/28/2018 03:56:25 PM,41.82862958,-87.66943813,"(41.828629583, -87.669438133)"
2971773,HJ664616,10/01/2003 09:55:06 AM,023XX S STATE ST,051A,ASSAULT,FALSE,FALSE,134,1,3,33,04A,1176682,1888876,2003,02/28/2018 03:56:25 PM,41.85042403,-87.62702902,"(41.850424032, -87.627029017)"
2971775,HJ666871,10/01/2003 09:00:00 PM,023XX N NEWLAND AVE,610,BURGLARY,FALSE,FALSE,2512,25,36,18,5,1129707,1914546,2003,02/28/2018 03:56:25 PM,41.92179704,-87.79885131,"(41.921797036, -87.798851312)"
11001185,JA209059,04/01/2017 07:06:00 PM,070XX S CREGIER AVE,2017,NARCOTICS,TRUE,FALSE,332,3,5,43,18,1189416,1858752,2017,02/10/2018 03:50:01 PM,41.76746497,-87.58126128,"(41.767464968, -87.581261282)"
11029293,JA361224,07/17/2017 12:00:00 PM,051XX W LAKE ST,560,ASSAULT,FALSE,FALSE,1532,15,28,25,08A,1142031,1901985,2017,02/10/2018 03:50:01 PM,41.88710852,-87.75388066,"(41.887108517, -87.753880657)"
2971776,HJ664970,10/01/2003 01:00:00 PM,085XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TRUE,FALSE,614,6,18,71,14,1167159,1848153,2003,02/28/2018 03:56:25 PM,41.73888492,-87.66314515,"(41.738884922, -87.663145149)"
2971778,HJ664257,09/25/2003 05:00:00 PM,038XX S MICHIGAN AVE,460,BATTERY,FALSE,FALSE,211,2,3,35,08B,1177828,1879596,2003,02/28/2018 03:56:25 PM,41.82493308,-87.62310466,"(41.824933076, -87.623104662)"
2971780,HJ629930,09/14/2003 08:00:00 PM,080XX S MARYLAND AVE,1611,GAMBLING,TRUE,FALSE,631,6,8,44,19,1183296,1851962,2003,02/28/2018 03:56:25 PM,41.74897717,-87.60390447,"(41.748977174, -87.603904467)"
2971781,HJ665000,10/01/2003 01:20:00 PM,052XX S ROCKWELL ST,497,BATTERY,FALSE,FALSE,911,9,14,63,04B,1159929,1869739,2003,02/28/2018 03:56:25 PM,41.7982715,-87.68904217,"(41.798271499, -87.689042168)"
2971782,HJ623110,09/11/2003 03:55:00 PM,047XX N BROADWAY,1811,NARCOTICS,TRUE,FALSE,2312,19,48,3,18,1167659,1931523,2003,02/28/2018 03:56:25 PM,41.96764891,-87.65891418,"(41.967648911, -87.658914179)"
2971784,HJ662867,09/30/2003 12:39:39 PM,026XX W 25TH ST,1755,OFFENSE INVOLVING CHILDREN,TRUE,FALSE,1034,10,12,30,26,1159235,1887311,2003,02/28/2018 03:56:25 PM,41.84650544,-87.69110554,"(41.846505437, -87.691105539)"
2971786,HJ626926,09/13/2003 10:05:34 AM,001XX N MENARD AVE,2092,NARCOTICS,TRUE,FALSE,1512,15,29,25,26,1137693,1900402,2003,02/28/2018 03:56:25 PM,41.88284384,-87.76984943,"(41.882843837, -87.769849433)"
2971789,HJ666075,10/01/2003 07:15:00 PM,042XX S TALMAN AVE,486,BATTERY,FALSE,FALSE,912,9,12,58,08B,1159401,1876549,2003,02/28/2018 03:56:25 PM,41.81696985,-87.69079175,"(41.816969853, -87.690791746)"
2971790,HJ663939,09/30/2003 03:00:00 PM,055XX S WINCHESTER AVE,870,THEFT,FALSE,FALSE,715,7,15,67,6,1164304,1867795,2003,02/28/2018 03:56:25 PM,41.79284582,-87.67305292,"(41.792845818, -87.673052915)"
2971792,HJ666143,10/01/2003 10:20:00 PM,005XX W 57TH ST,502R,OTHER OFFENSE,TRUE,FALSE,711,7,3,68,26,1173633,1867114,2003,02/28/2018 03:56:25 PM,41.79077537,-87.63886485,"(41.79077537, -87.638864847)"
2971793,HJ656463,09/27/2003 02:20:00 AM,015XX N FREMONT ST,5011,OTHER OFFENSE,FALSE,FALSE,1822,18,43,8,26,1169965,1910226,2003,02/28/2018 03:56:25 PM,41.90915891,-87.65105852,"(41.90915891, -87.651058517)"
2971794,HJ666194,10/01/2003 11:15:00 PM,015XX W 51ST ST,486,BATTERY,FALSE,FALSE,931,9,16,61,08B,1166748,1870906,2003,02/28/2018 03:56:25 PM,41.80133091,-87.66400223,"(41.80133091, -87.664002225)"
2971795,HJ623222,09/11/2003 03:00:00 PM,019XX E 79TH ST,1811,NARCOTICS,TRUE,FALSE,414,4,8,43,18,1190711,1852981,2003,02/28/2018 03:56:25 PM,41.75159769,-87.57670068,"(41.75159769, -87.576700681)"
2971796,HJ665912,09/30/2003 07:00:00 AM,022XX S MARSHALL BLVD,1310,CRIMINAL DAMAGE,FALSE,FALSE,1033,10,12,30,14,1157055,1888908,2003,02/28/2018 03:56:25 PM,41.85093224,-87.69906278,"(41.850932242, -87.699062784)"
2971798,HJ612010,09/06/2003 06:20:00 PM,010XX N ORLEANS ST,2091,NARCOTICS,TRUE,FALSE,1823,18,27,8,26,1173727,1907173,2003,02/28/2018 03:56:25 PM,41.90069838,-87.63732975,"(41.900698378, -87.637329754)"
2971799,HJ666885,10/02/2003 12:00:00 AM,054XX S DREXEL AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,2131,2,5,41,14,1183154,1869612,2003,02/28/2018 03:56:25 PM,41.79741374,-87.60387623,"(41.797413743, -87.603876229)"
2971800,HJ665961,10/01/2003 08:15:00 PM,052XX S WINCHESTER AVE,460,BATTERY,FALSE,FALSE,915,9,16,61,08B,1164240,1869987,2003,02/28/2018 03:56:25 PM,41.79886229,-87.67322588,"(41.798862286, -87.673225875)"
2971803,HJ622035,09/11/2003 12:30:00 AM,005XX W DIVISION ST,2027,NARCOTICS,TRUE,FALSE,1821,18,27,8,18,1172309,1908265,2003,02/28/2018 03:56:25 PM,41.90372634,-87.64250581,"(41.903726336, -87.64250581)"
2971804,HJ631982,09/15/2003 06:30:00 PM,089XX S COTTAGE GROVE AVE,2094,NARCOTICS,TRUE,FALSE,633,6,6,44,18,1183130,1845723,2003,02/28/2018 03:56:25 PM,41.73186053,-87.60470632,"(41.73186053, -87.604706315)"
11029530,JA361693,07/19/2017 10:00:00 AM,002XX N COLUMBUS DR,1152,DECEPTIVE PRACTICE,FALSE,FALSE,114,1,42,32,11,1178301,1901977,2017,02/10/2018 03:50:01 PM,41.88633725,-87.62068789,"(41.886337253, -87.620687893)"
2971805,HJ665903,10/01/2003 08:20:00 PM,113XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,2234,22,34,75,14,1167512,1829585,2003,02/28/2018 03:56:25 PM,41.68792386,-87.66238194,"(41.687923863, -87.662381942)"
2971806,HJ665185,10/01/2003 02:40:00 PM,036XX S PARNELL AVE,460,BATTERY,TRUE,FALSE,925,9,11,60,08B,1173223,1880877,2003,02/28/2018 03:56:25 PM,41.82855147,-87.63996106,"(41.828551474, -87.639961055)"
2971807,HJ665249,10/01/2003 03:03:18 PM,052XX W FULTON ST,560,ASSAULT,FALSE,FALSE,1523,15,28,25,08A,1141576,1901444,2003,02/28/2018 03:56:25 PM,41.88563237,-87.75556494,"(41.885632366, -87.755564944)"
2971809,HJ666890,10/02/2003 12:00:00 AM,009XX N MONTICELLO AVE,1365,CRIMINAL TRESPASS,FALSE,FALSE,1112,11,27,23,26,1151878,1905971,2003,02/28/2018 03:56:25 PM,41.89785835,-87.71761434,"(41.897858348, -87.717614343)"
2971811,HJ665117,10/01/2003 12:45:00 PM,079XX S HERMITAGE AVE,1330,CRIMINAL TRESPASS,TRUE,FALSE,611,6,21,71,26,1166058,1852115,2003,02/28/2018 03:56:25 PM,41.74978068,-87.66706661,"(41.749780682, -87.667066613)"
2971813,HJ662677,09/30/2003 11:05:00 AM,023XX S CHRISTIANA AVE,1340,CRIMINAL DAMAGE,TRUE,FALSE,1024,10,22,30,14,1154399,1888201,2003,02/28/2018 03:56:25 PM,41.84904557,-87.70882978,"(41.849045571, -87.708829783)"
2971814,HJ665608,10/01/2003 05:50:00 PM,036XX S SEELEY AVE,560,ASSAULT,TRUE,FALSE,913,9,11,59,08A,1163285,1880545,2003,02/28/2018 03:56:25 PM,41.82785475,-87.67643211,"(41.827854746, -87.676432111)"
2971816,HJ666270,10/02/2003 12:10:00 AM,056XX S HONORE ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,715,7,15,67,14,1164981,1867302,2003,02/28/2018 03:56:25 PM,41.79147867,-87.67058437,"(41.79147867, -87.670584368)"
2971817,HJ656411,09/27/2003 02:00:00 AM,005XX W NORTH AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1813,18,43,7,14,1172611,1910945,2003,02/28/2018 03:56:25 PM,41.91107372,-87.64131708,"(41.911073717, -87.641317083)"
2971819,HJ636128,09/17/2003 05:30:00 PM,043XX W 16TH ST,1811,NARCOTICS,TRUE,FALSE,1012,10,24,29,18,1147900,1891695,2003,02/28/2018 03:56:25 PM,41.85876077,-87.73259227,"(41.858760768, -87.732592274)"
2971820,HJ665584,10/01/2003 05:49:00 PM,022XX S KILDARE AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,1013,10,22,29,14,1148293,1888782,2003,02/28/2018 03:56:25 PM,41.85075957,-87.73122467,"(41.850759574, -87.731224671)"
3159528,HK152772,01/29/2004 03:10:34 PM,037XX W LAWRENCE AVE,1330,CRIMINAL TRESPASS,TRUE,FALSE,1723,17,39,14,26,1150772,1931640,2004,02/28/2018 03:56:25 PM,41.96831794,-87.72100324,"(41.968317938, -87.721003237)"
3159529,HK156087,01/31/2004 01:00:00 AM,059XX W HURON ST,320,ROBBERY,FALSE,FALSE,1511,15,29,25,3,1136829,1904039,2004,02/28/2018 03:56:25 PM,41.89283976,-87.77293491,"(41.892839763, -87.772934907)"
3159530,HK158209,01/31/2004 12:00:00 PM,045XX W WASHINGTON BLVD,890,THEFT,FALSE,FALSE,1113,11,28,26,6,1146198,1900113,2004,02/28/2018 03:56:25 PM,41.8818933,-87.73862572,"(41.8818933, -87.738625724)"
3159531,HK157965,02/01/2004 02:23:00 AM,035XX N WILTON AVE,560,ASSAULT,TRUE,FALSE,2331,19,44,6,08A,1169309,1923651,2004,02/28/2018 03:56:25 PM,41.94601207,-87.65307709,"(41.946012066, -87.653077086)"
3159532,HK157729,01/31/2004 10:43:34 PM,069XX N PAULINA ST,486,BATTERY,FALSE,FALSE,2431,24,49,1,08B,1163929,1946253,2004,02/28/2018 03:56:25 PM,42.00814824,-87.6722109,"(42.00814824, -87.672210899)"
3159533,HK157585,01/31/2004 09:07:50 PM,076XX S CICERO AVE,320,ROBBERY,FALSE,FALSE,833,8,13,65,3,1145727,1853720,2004,02/28/2018 03:56:25 PM,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
3159540,HK156747,01/31/2004 01:15:00 PM,011XX N LAWLER AVE,320,ROBBERY,FALSE,TRUE,1531,15,37,25,3,1142488,1907148,2004,02/28/2018 03:56:25 PM,41.90126792,-87.75207396,"(41.901267916, -87.752073955)"
3159544,HK157507,01/31/2004 07:45:00 PM,004XX N CICERO AVE,031A,ROBBERY,FALSE,FALSE,1532,15,28,25,3,1144294,1902365,2004,02/28/2018 03:56:25 PM,41.88810905,-87.74556062,"(41.888109048, -87.745560622)"
3159546,HK155970,01/31/2004 02:55:00 AM,059XX N RAVENSWOOD AVE,460,BATTERY,TRUE,FALSE,2012,20,40,77,08B,1163313,1939437,2004,02/28/2018 03:56:25 PM,41.98945798,-87.67467021,"(41.989457982, -87.674670211)"
3159547,HK157218,01/31/2004 05:15:36 PM,030XX S HALSTED ST,560,ASSAULT,FALSE,FALSE,923,9,11,60,08A,1171462,1884752,2004,02/28/2018 03:56:25 PM,41.83922365,-87.64630829,"(41.839223645, -87.64630829)"
3159549,HK157576,01/31/2004 06:15:00 AM,109XX S VINCENNES AVE,610,BURGLARY,FALSE,FALSE,2234,22,34,75,5,1167670,1831945,2004,02/28/2018 03:56:25 PM,41.69439672,-87.66173616,"(41.69439672, -87.661736156)"
3159550,HK156630,01/30/2004 11:00:00 AM,087XX W BERWYN AVE,1330,CRIMINAL TRESPASS,FALSE,FALSE,1614,16,41,76,26,1117185,1933894,2004,02/28/2018 03:56:25 PM,41.97509547,-87.84445624,"(41.97509547, -87.844456238)"
3159551,HK151249,11/01/2003 12:00:00 PM,062XX S SACRAMENTO AVE,840,THEFT,FALSE,FALSE,823,8,15,66,6,1157455,1863110,2003,02/28/2018 03:56:25 PM,41.78013112,-87.69829442,"(41.780131119, -87.698294419)"
3159553,HK157678,01/31/2004 09:30:00 PM,001XX N PINE AVE,320,ROBBERY,FALSE,FALSE,1523,15,28,25,3,1139483,1900385,2004,02/28/2018 03:56:25 PM,41.88276475,-87.7632768,"(41.882764746, -87.763276799)"
3159555,HK156644,01/31/2004 12:30:00 PM,034XX S EMERALD AVE,560,ASSAULT,FALSE,FALSE,924,9,11,60,08A,1171863,1882084,2004,02/28/2018 03:56:25 PM,41.83189361,-87.64491528,"(41.831893605, -87.644915278)"
3159556,HK157935,02/01/2004 01:18:00 AM,023XX W VAN BUREN ST,460,BATTERY,TRUE,FALSE,1211,12,2,28,08B,1160855,1898111,2004,02/28/2018 03:56:25 PM,41.87610831,-87.68486083,"(41.876108306, -87.684860827)"
3159557,HK156702,01/31/2004 12:25:00 PM,054XX S LAKE PARK AVE,890,THEFT,FALSE,FALSE,2132,2,4,41,6,1187681,1869525,2004,02/28/2018 03:56:25 PM,41.79706839,-87.5872781,"(41.797068393, -87.587278098)"
3159559,HK157201,06/04/2003 09:00:00 AM,112XX S HERMOSA AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,2212,22,19,75,14,1165975,1830174,2003,02/28/2018 03:56:25 PM,41.68957289,-87.66799212,"(41.689572893, -87.667992123)"
3159561,HK156611,01/31/2004 11:45:03 AM,040XX W FOSTER AVE,860,THEFT,TRUE,FALSE,1712,17,39,13,6,1148424,1934247,2004,02/28/2018 03:56:25 PM,41.97551745,-87.72956922,"(41.97551745, -87.729569215)"
3159562,HK155829,01/31/2004 12:30:00 AM,011XX W BRYN MAWR AVE,470,PUBLIC PEACE VIOLATION,TRUE,FALSE,2022,20,48,77,24,1167720,1937355,2004,02/28/2018 03:56:25 PM,41.98365077,-87.65852097,"(41.983650773, -87.658520968)"
3159564,HK156393,01/31/2004 10:40:00 AM,051XX W MADISON ST,610,BURGLARY,FALSE,FALSE,1533,15,28,25,5,1141981,1899534,2004,02/28/2018 03:56:25 PM,41.8803836,-87.75412502,"(41.880383597, -87.754125023)"
3159566,HK157348,01/31/2004 06:42:00 PM,031XX S WELLS ST,560,ASSAULT,TRUE,FALSE,924,9,11,34,08A,1175131,1884106,2004,02/28/2018 03:56:25 PM,41.83736965,-87.6328642,"(41.837369647, -87.632864196)"
3159567,HK158064,02/01/2004 03:46:58 AM,026XX W 62ND ST,820,THEFT,FALSE,FALSE,825,8,15,66,6,1159680,1863439,2004,02/28/2018 03:56:25 PM,41.78098856,-87.69012815,"(41.780988561, -87.690128148)"
3159569,HK158016,02/01/2004 03:00:00 AM,019XX S CANALPORT AVE,460,BATTERY,FALSE,FALSE,1233,12,25,31,08B,1172381,1891005,2004,02/28/2018 03:56:25 PM,41.85636217,-87.64275149,"(41.856362166, -87.64275149)"
3159570,HK158212,01/30/2004 06:00:00 PM,044XX N KENTON AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1722,17,45,16,14,1144903,1929246,2004,02/28/2018 03:56:25 PM,41.96186169,-87.74264412,"(41.961861687, -87.742644119)"
3159571,HK156962,01/31/2004 03:00:00 PM,061XX W NEWPORT AVE,560,ASSAULT,FALSE,TRUE,1633,16,38,17,08A,1134928,1922302,2004,02/28/2018 03:56:25 PM,41.94298947,-87.77948349,"(41.942989473, -87.779483493)"
3159572,HK156454,01/30/2004 10:30:00 PM,059XX W MADISON ST,610,BURGLARY,FALSE,FALSE,1513,15,29,25,5,1136601,1899395,2004,02/28/2018 03:56:25 PM,41.8801001,-87.77388347,"(41.880100099, -87.77388347)"
3159573,HK157982,02/01/2004 02:00:00 AM,019XX W 48TH ST,486,BATTERY,FALSE,TRUE,915,9,20,61,08B,1164071,1872841,2004,02/28/2018 03:56:25 PM,41.80669757,-87.67376532,"(41.806697566, -87.673765323)"
3159575,HK158051,02/01/2004 02:45:00 AM,076XX S CICERO AVE,430,BATTERY,FALSE,FALSE,833,8,13,65,04B,1145727,1853720,2004,02/28/2018 03:56:25 PM,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
3159576,HK158060,02/01/2004 03:25:55 AM,028XX W 85TH PL,486,BATTERY,TRUE,FALSE,835,8,18,70,08B,1158826,1847965,2004,02/28/2018 03:56:25 PM,41.73854304,-87.69368094,"(41.738543039, -87.693680941)"
3159578,HK156060,01/31/2004 05:15:00 AM,003XX N PINE AVE,486,BATTERY,FALSE,TRUE,1523,15,28,25,08B,1139437,1901810,2004,02/28/2018 03:56:25 PM,41.88667597,-87.76341096,"(41.886675967, -87.763410964)"
3159579,HK158143,02/01/2004 05:30:00 AM,032XX S MORGAN ST,486,BATTERY,FALSE,TRUE,924,9,11,60,08B,1170181,1883045,2004,02/28/2018 03:56:25 PM,41.8345675,-87.6510587,"(41.834567501, -87.651058698)"
3159580,HK157700,01/31/2004 09:55:00 PM,063XX S FRANCISCO AVE,312,ROBBERY,FALSE,FALSE,823,8,15,66,3,1158135,1862552,2004,02/28/2018 03:56:25 PM,41.77858608,-87.69581658,"(41.778586079, -87.695816581)"
3159581,HK156849,01/31/2004 01:55:00 PM,012XX S WABASH AVE,860,THEFT,TRUE,FALSE,132,1,2,33,6,1176963,1894850,2004,02/28/2018 03:56:25 PM,41.86681074,-87.62581703,"(41.866810739, -87.625817031)"
3159582,HK156516,01/31/2004 11:00:00 AM,001XX N LAVERGNE AVE,486,BATTERY,FALSE,TRUE,1532,15,28,25,08B,1143017,1900742,2004,02/28/2018 03:56:25 PM,41.88367925,-87.75029075,"(41.883679248, -87.750290754)"
3159585,HK156446,01/31/2004 11:10:00 AM,033XX W 37TH PL,486,BATTERY,FALSE,TRUE,913,9,12,58,08B,1154684,1879536,2004,02/28/2018 03:56:25 PM,41.82526206,-87.70801531,"(41.825262057, -87.708015314)"
3159586,HK156915,01/30/2004 11:00:00 AM,044XX W THOME AVE,610,BURGLARY,FALSE,FALSE,1711,17,39,12,5,1145830,1941272,2004,02/28/2018 03:56:25 PM,41.9948443,-87.73892909,"(41.994844297, -87.738929088)"
3159587,HK158059,01/31/2004 11:30:00 PM,028XX W 85TH PL,486,BATTERY,TRUE,FALSE,835,8,18,70,08B,1158826,1847965,2004,02/28/2018 03:56:25 PM,41.73854304,-87.69368094,"(41.738543039, -87.693680941)"
3159588,HK156973,01/31/2004 03:15:00 PM,052XX W WINONA ST,2820,OTHER OFFENSE,FALSE,TRUE,1623,16,45,11,26,1140397,1933746,2004,02/28/2018 03:56:25 PM,41.97429411,-87.75910008,"(41.974294114, -87.759100084)"
3159589,HK158134,02/01/2004 05:14:26 AM,107XX S TALMAN AVE,1120,DECEPTIVE PRACTICE,TRUE,FALSE,2212,22,19,75,10,1160615,1833412,2004,02/28/2018 03:56:25 PM,41.69857048,-87.68752634,"(41.69857048, -87.687526341)"
3159592,HK156344,01/31/2004 10:02:18 AM,006XX N LECLAIRE AVE,486,BATTERY,FALSE,TRUE,1532,15,28,25,08B,1142239,1903975,2004,02/28/2018 03:56:25 PM,41.89256546,-87.75306739,"(41.89256546, -87.753067393)"
3159593,HK157641,01/31/2004 09:20:00 PM,011XX N LECLAIRE AVE,031A,ROBBERY,FALSE,FALSE,1531,15,37,25,3,1142154,1907121,2004,02/28/2018 03:56:25 PM,41.90120003,-87.75330146,"(41.901200028, -87.753301455)"
3159595,HK156922,01/31/2004 02:43:22 PM,013XX S CANAL ST,860,THEFT,TRUE,FALSE,131,1,2,28,6,1173336,1893976,2004,02/28/2018 03:56:25 PM,41.86449368,-87.639158,"(41.864493678, -87.639158)"
3159596,HK157791,01/31/2004 11:24:00 PM,027XX N KOSTNER AVE,560,ASSAULT,TRUE,TRUE,2524,25,31,20,08A,1146575,1917760,2004,02/28/2018 03:56:25 PM,41.93031133,-87.73679073,"(41.930311333, -87.736790732)"
3159597,HK155401,01/30/2004 07:43:07 PM,0000X S LEAMINGTON AVE,486,BATTERY,FALSE,TRUE,1533,15,28,25,08B,1142140,1899428,2004,02/28/2018 03:56:25 PM,41.88008977,-87.75354381,"(41.880089774, -87.753543813)"
3159598,HK153216,01/29/2004 06:40:00 PM,071XX S WESTERN AVE,430,BATTERY,FALSE,FALSE,832,8,18,66,04B,1161607,1857352,2004,02/28/2018 03:56:25 PM,41.76424521,-87.68323203,"(41.764245207, -87.683232026)"
3159599,HK157144,01/31/2004 03:00:00 PM,046XX N MILWAUKEE AVE,486,BATTERY,TRUE,TRUE,1623,16,45,15,08B,1140622,1930399,2004,02/28/2018 03:56:25 PM,41.96510552,-87.75835528,"(41.965105522, -87.758355284)"
3159600,HK139652,01/21/2004 03:00:00 PM,060XX S TALMAN AVE,1780,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,825,8,15,66,26,1159745,1864449,2004,02/28/2018 03:56:25 PM,41.78375881,-87.68986213,"(41.783758807, -87.689862133)"
3159601,HK157020,01/31/2004 03:30:00 PM,038XX N KEELER AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1731,17,38,16,7,1147721,1925186,2004,02/28/2018 03:56:25 PM,41.95066696,-87.73238811,"(41.950666957, -87.732388113)"
3159602,HK158128,02/01/2004 04:40:00 AM,017XX W ADAMS ST,560,ASSAULT,TRUE,TRUE,1211,12,2,28,08A,1164672,1899133,2004,02/28/2018 03:56:25 PM,41.87883277,-87.67081719,"(41.878832768, -87.670817187)"
3159603,HK155712,01/30/2004 10:42:49 PM,032XX N MILWAUKEE AVE,320,ROBBERY,FALSE,FALSE,1732,25,31,21,3,1149974,1921066,2004,02/28/2018 03:56:25 PM,41.9393177,-87.7242138,"(41.939317702, -87.724213803)"
3159605,HK158131,02/01/2004 05:21:54 AM,005XX W ROOSEVELT RD,860,THEFT,FALSE,FALSE,131,1,2,28,6,1173209,1894980,2004,02/28/2018 03:56:25 PM,41.86725154,-87.63959443,"(41.867251542, -87.639594427)"
3159606,HK156987,01/31/2004 10:30:00 AM,001XX N LOREL AVE,486,BATTERY,TRUE,TRUE,1523,15,28,25,08B,1140679,1900892,2004,02/28/2018 03:56:25 PM,41.88413413,-87.75887252,"(41.884134134, -87.758872521)"
3159609,HK158098,02/01/2004 04:55:00 AM,016XX W LUNT AVE,486,BATTERY,FALSE,TRUE,2431,24,49,1,08B,1164246,1946578,2004,02/28/2018 03:56:25 PM,42.00903332,-87.67103533,"(42.009033323, -87.671035334)"
